Transaction_ID,Date,Time,Amount_INR,User_ID,Sender_UPI_ID,Receiver_UPI_ID,Payment_App,Sender_Bank,Receiver_Bank,Merchant_Category,Transaction_Type,Payment_Status,City,Device_Type,User_Age_Group
TXN0000145,2025-07-05,19:16:22,1277.14,USR01458,user3911@paytm,user2655@paytm,Paytm,Kotak Mahindra Bank,Canara Bank,P2P Transfer,P2P,Success,Kochi,Android,18-25
TXN0000146,2025-07-05,19:23:53,243.83,USR03165,user1404@phonep,merchant729@okicici,PhonePe,HDFC Bank,Bank of Baroda,Grocery,P2M,Success,Hyderabad,iOS,18-25
TXN0000147,2025-07-05,20:11:04,593.44,USR02793,user1590@phonep,merchant35@okicici,PhonePe,Axis Bank,IDFC First Bank,Recharge,P2M,Success,Hyderabad,Android,26-35
TXN0000148,2025-07-05,20:38:46,2000.0,USR02656,user3807@phonep,merchant80@oksbi,PhonePe,HDFC Bank,ICICI Bank,Food & Dining,P2M,Success,Varanasi,Android,18-25
TXN0000149,2025-07-05,21:41:19,1039.23,USR00801,user2458@phonep,merchant1498@ybl,PhonePe,Punjab National Bank,HDFC Bank,Shopping,P2M,Success,Delhi,iOS,36-45
TXN0000150,2025-07-05,22:19:14,1032.42,USR00793,user347@google,merchant941@oksbi,Google Pay,SBI,Bank of Baroda,Grocery,P2M,Success,Nagpur,Android,26-35
TXN0000151,2025-07-05,22:49:29,1690.49,USR01557,user2946@google,merchant791@okicici,Google Pay,Canara Bank,Axis Bank,Grocery,P2M,Failed,Chennai,Android,26-35
TXN0000152,2025-07-05,22:50:03,2954.02,USR01226,user2700@google,merchant658@oksbi,Google Pay,Union Bank of India,Canara Bank,Travel & Transport,P2M,Success,Guwahati,Android,46-55
TXN0000153,2025-07-05,22:50:05,1015.08,USR00940,user1549@phonep,merchant347@okaxis,PhonePe,Bank of Baroda,SBI,Utilities & Bill Payments,P2M,Success,Delhi,Android,18-25
TXN0000154,2025-07-05,23:08:54,10293.87,USR02023,user153@paytm,user3995@paytm,Paytm,Union Bank of India,Punjab National Bank,P2P Transfer,P2P,Failed,Chennai,Android,26-35
TXN0000155,2025-07-06,00:50:03,1095.74,USR02485,user2736@google,merchant476@oksbi,Google Pay,Canara Bank,Kotak Mahindra Bank,Shopping,P2M,Success,Delhi,Android,18-25
TXN0000156,2025-07-06,07:44:47,77121.82,USR02950,user3689@phonep,merchant47@oksbi,PhonePe,Kotak Mahindra Bank,Kotak Mahindra Bank,Investment,P2M,Success,Nashik,Android,26-35
TXN0000157,2025-07-06,10:20:45,305.13,USR02181,user18@amazon,merchant882@paytm,Amazon Pay,HDFC Bank,Kotak Mahindra Bank,Recharge,P2M,Failed,Guwahati,Android,18-25
TXN0000158,2025-07-06,10:32:52,1258.14,USR02430,user3117@phonep,merchant172@paytm,PhonePe,Bank of Baroda,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Failed,Nagpur,Android,18-25
TXN0000159,2025-07-06,10:36:20,1064.35,USR02147,user452@google,merchant943@okicici,Google Pay,Canara Bank,HDFC Bank,Fuel,P2M,Success,Jaipur,Android,26-35
TXN0000160,2025-07-06,10:39:08,3000.0,USR01823,user3665@phonep,merchant1074@okaxis,PhonePe,Axis Bank,Union Bank of India,Grocery,P2M,Success,Lucknow,iOS,36-45
TXN0000161,2025-07-06,11:03:51,13452.7,USR01812,user980@google,user3082@google,Google Pay,Union Bank of India,Union Bank of India,P2P Transfer,P2P,Success,Coimbatore,Android,26-35
TXN0000162,2025-07-06,12:30:05,438.04,USR00825,user1888@google,merchant400@paytm,Google Pay,ICICI Bank,ICICI Bank,Grocery,P2M,Success,Jaipur,iOS,26-35
TXN0000163,2025-07-06,13:09:20,6003.67,USR02403,user1820@paytm,merchant1061@okaxis,Paytm,IDFC First Bank,SBI,Healthcare,P2M,Success,Kolkata,Android,26-35
TXN0000164,2025-07-06,13:22:04,3154.24,USR02157,user3045@phonep,merchant22@okicici,PhonePe,IDFC First Bank,Axis Bank,Shopping,P2M,Success,Coimbatore,Android,26-35
TXN0000165,2025-07-06,13:23:57,7992.3,USR00716,user164@phonep,merchant19@oksbi,PhonePe,ICICI Bank,SBI,Healthcare,P2M,Success,Chennai,Android,18-25
TXN0000166,2025-07-06,16:56:52,3718.48,USR01823,user71@paytm,user2529@paytm,Paytm,IDFC First Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Kolkata,Android,18-25
TXN0000167,2025-07-06,19:12:15,2492.07,USR00189,user3993@google,merchant1027@oksbi,Google Pay,Union Bank of India,Canara Bank,Entertainment,P2M,Success,Nashik,Android,26-35
TXN0000168,2025-07-06,19:20:13,261.63,USR02456,user460@google,merchant93@okicici,Google Pay,Kotak Mahindra Bank,Bank of Baroda,Recharge,P2M,Success,Bengaluru,iOS,26-35
TXN0000169,2025-07-06,19:37:04,2245.37,USR03627,user636@paytm,merchant746@okicici,Paytm,Bank of Baroda,Axis Bank,Fuel,P2M,Success,Delhi,Android,36-45
TXN0000170,2025-07-06,20:00:33,2818.52,USR02689,user766@phonep,merchant141@ybl,PhonePe,Bank of Baroda,SBI,Healthcare,P2M,Success,Nagpur,Android,26-35
TXN0000171,2025-07-06,20:30:59,10110.12,USR03767,user2578@amazon,user3588@amazon,Amazon Pay,Canara Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Success,Mumbai,Android,36-45
TXN0000172,2025-07-06,20:46:14,610.35,USR00215,user3827@paytm,merchant899@paytm,Paytm,SBI,Canara Bank,Food & Dining,P2M,Success,Pune,Android,46-55
TXN0000173,2025-07-06,20:56:23,587.98,USR01949,user3114@google,merchant694@oksbi,Google Pay,SBI,Kotak Mahindra Bank,Grocery,P2M,Failed,Lucknow,Android,18-25
TXN0000174,2025-07-06,21:32:17,4955.68,USR03142,user2397@phonep,merchant442@oksbi,PhonePe,Canara Bank,ICICI Bank,Shopping,P2M,Success,Mumbai,Android,26-35
TXN0000175,2025-07-06,21:41:57,27550.12,USR03105,user2793@amazon,merchant489@ybl,Amazon Pay,IDFC First Bank,Canara Bank,Investment,P2M,Success,Bhopal,Android,26-35
TXN0000176,2025-07-06,21:53:52,498.59,USR03419,user3431@google,merchant1160@paytm,Google Pay,Axis Bank,Kotak Mahindra Bank,Entertainment,P2M,Success,Visakhapatnam,Android,18-25
TXN0000177,2025-07-06,22:00:30,2000.0,USR00993,user780@phonep,merchant173@ybl,PhonePe,Punjab National Bank,ICICI Bank,Food & Dining,P2M,Success,Kolkata,Android,18-25
TXN0000178,2025-07-06,22:20:43,1111.3,USR03361,user91@amazon,merchant828@okaxis,Amazon Pay,HDFC Bank,Punjab National Bank,Grocery,P2M,Success,Chandigarh,Android,18-25
TXN0000179,2025-07-06,22:21:03,670.19,USR03807,user2991@google,merchant1150@okaxis,Google Pay,HDFC Bank,Canara Bank,Grocery,P2M,Success,Bhopal,Android,36-45
TXN0000180,2025-07-06,22:21:52,2869.72,USR00358,user2224@google,merchant1242@okicici,Google Pay,SBI,Axis Bank,Shopping,P2M,Success,Bhopal,Android,18-25
TXN0000181,2025-07-06,22:24:52,7570.89,USR01275,user754@phonep,merchant1372@okicici,PhonePe,Punjab National Bank,Bank of Baroda,Education,P2M,Success,Chennai,Android,36-45
TXN0000182,2025-07-06,22:33:58,509.42,USR03422,user2891@phonep,merchant1470@okaxis,PhonePe,Bank of Baroda,Punjab National Bank,Recharge,P2M,Success,Chennai,Android,26-35
TXN0000183,2025-07-06,22:37:49,450.91,USR00965,user2170@phonep,merchant212@oksbi,PhonePe,Union Bank of India,Canara Bank,Grocery,P2M,Success,Kolkata,Android,36-45
TXN0000184,2025-07-07,00:10:50,2102.78,USR03969,user1415@paytm,merchant352@okaxis,Paytm,Union Bank of India,HDFC Bank,Fuel,P2M,Success,Kochi,Android,56+
TXN0000185,2025-07-07,01:52:03,869.64,USR01546,user1382@phonep,merchant1468@okicici,PhonePe,HDFC Bank,Punjab National Bank,Grocery,P2M,Success,Hyderabad,Android,18-25
TXN0000186,2025-07-07,09:01:05,1756.15,USR01097,user2576@phonep,merchant1107@oksbi,PhonePe,HDFC Bank,SBI,Entertainment,P2M,Success,Kochi,Android,26-35
TXN0000187,2025-07-07,09:04:48,399.93,USR02791,user2263@google,merchant1002@okaxis,Google Pay,IDFC First Bank,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Mumbai,iOS,36-45
TXN0000188,2025-07-07,09:05:19,3849.75,USR00311,user1119@google,merchant245@paytm,Google Pay,Axis Bank,Bank of Baroda,Healthcare,P2M,Success,Jaipur,Android,18-25
TXN0000189,2025-07-07,09:30:10,2641.78,USR02050,user3063@phonep,merchant579@oksbi,PhonePe,Punjab National Bank,ICICI Bank,Shopping,P2M,Success,Mumbai,Android,26-35
TXN0000190,2025-07-07,09:30:35,11693.8,USR00134,user8@google,user2076@google,Google Pay,Kotak Mahindra Bank,Axis Bank,P2P Transfer,P2P,Success,Pune,Android,36-45
TXN0000191,2025-07-07,09:33:56,2135.19,USR02558,user1262@google,merchant749@okicici,Google Pay,IDFC First Bank,Axis Bank,Utilities & Bill Payments,P2M,Success,Madurai,Android,56+
TXN0000192,2025-07-07,10:09:36,2598.77,USR01149,user3177@google,merchant237@paytm,Google Pay,Axis Bank,ICICI Bank,Utilities & Bill Payments,P2M,Success,Kochi,Android,18-25
TXN0000193,2025-07-07,10:23:01,1216.8,USR03594,user891@whatsa,merchant34@ybl,WhatsApp Pay,IDFC First Bank,HDFC Bank,Grocery,P2M,Success,Ahmedabad,Android,46-55
TXN0000194,2025-07-07,10:25:46,212.4,USR01008,user2214@phonep,merchant1127@ybl,PhonePe,Axis Bank,Bank of Baroda,Recharge,P2M,Success,Bengaluru,Android,26-35
TXN0000195,2025-07-07,10:47:07,19467.42,USR03598,user1183@whatsa,merchant1176@okicici,WhatsApp Pay,Kotak Mahindra Bank,HDFC Bank,Education,P2M,Success,Pune,Android,26-35
TXN0000196,2025-07-07,10:51:11,7369.96,USR00045,user1553@paytm,user2793@paytm,Paytm,Kotak Mahindra Bank,Axis Bank,P2P Transfer,P2P,Success,Bhopal,Android,26-35
TXN0000197,2025-07-07,12:12:23,6411.92,USR02002,user2801@phonep,merchant1119@okicici,PhonePe,Bank of Baroda,HDFC Bank,Education,P2M,Success,Indore,iOS,26-35
TXN0000198,2025-07-07,13:24:06,6886.49,USR01184,user722@amazon,merchant566@ybl,Amazon Pay,ICICI Bank,Axis Bank,Healthcare,P2M,Success,Lucknow,Android,26-35
TXN0000199,2025-07-07,13:26:48,381.97,USR00179,user1394@phonep,merchant1272@okaxis,PhonePe,Kotak Mahindra Bank,Bank of Baroda,Food & Dining,P2M,Success,Hyderabad,Android,26-35
TXN0000200,2025-07-07,13:33:01,615.32,USR01817,user549@phonep,merchant688@okaxis,PhonePe,SBI,ICICI Bank,Grocery,P2M,Success,Hyderabad,Android,46-55
TXN0000201,2025-07-07,13:54:26,5798.62,USR00582,user2919@paytm,merchant1384@ybl,Paytm,Kotak Mahindra Bank,Bank of Baroda,Travel & Transport,P2M,Success,Chennai,iOS,46-55
TXN0000202,2025-07-07,14:50:19,2795.1,USR00026,user452@google,merchant106@ybl,Google Pay,Union Bank of India,Bank of Baroda,Shopping,P2M,Success,Hyderabad,Android,36-45
TXN0000203,2025-07-07,15:58:46,643.56,USR01775,user3295@paytm,merchant631@okaxis,Paytm,Punjab National Bank,Kotak Mahindra Bank,Food & Dining,P2M,Success,Nashik,Android,18-25
TXN0000204,2025-07-07,16:21:13,503.21,USR02698,user3543@google,merchant1447@paytm,Google Pay,Bank of Baroda,Punjab National Bank,Grocery,P2M,Success,Ahmedabad,Android,18-25
TXN0000205,2025-07-07,19:32:09,1972.41,USR01278,user3700@google,merchant947@paytm,Google Pay,SBI,Axis Bank,Entertainment,P2M,Success,Nagpur,Android,18-25
TXN0000206,2025-07-07,19:40:33,12948.52,USR01524,user1729@phonep,user2802@phonep,PhonePe,Kotak Mahindra Bank,Union Bank of India,P2P Transfer,P2P,Success,Visakhapatnam,iOS,26-35
TXN0000207,2025-07-07,19:47:26,4653.6,USR01833,user3528@paytm,merchant160@paytm,Paytm,IDFC First Bank,Kotak Mahindra Bank,Healthcare,P2M,Success,Nashik,Android,36-45
TXN0000208,2025-07-07,20:00:52,652.47,USR02971,user2665@google,merchant126@oksbi,Google Pay,SBI,Bank of Baroda,Entertainment,P2M,Success,Bengaluru,iOS,26-35
TXN0000209,2025-07-07,20:07:02,3030.86,USR00825,user3085@google,user1869@google,Google Pay,SBI,SBI,P2P Transfer,P2P,Failed,Kochi,Android,18-25
TXN0000210,2025-07-07,20:09:40,979.73,USR03353,user2691@google,merchant936@oksbi,Google Pay,Bank of Baroda,Union Bank of India,Grocery,P2M,Success,Ahmedabad,Android,36-45
TXN0000211,2025-07-07,21:00:14,553.23,USR03068,user12@paytm,merchant453@oksbi,Paytm,SBI,HDFC Bank,Food & Dining,P2M,Success,Kolkata,Android,26-35
TXN0000212,2025-07-07,21:22:06,3000.0,USR01912,user42@google,merchant614@okaxis,Google Pay,Bank of Baroda,Axis Bank,Grocery,P2M,Failed,Patna,Android,26-35
TXN0000213,2025-07-07,21:25:57,893.68,USR02506,user138@paytm,merchant949@ybl,Paytm,Axis Bank,IDFC First Bank,Grocery,P2M,Success,Hyderabad,Android,18-25
TXN0000214,2025-07-07,22:02:44,344.5,USR00176,user723@phonep,merchant426@okicici,PhonePe,Kotak Mahindra Bank,Punjab National Bank,Recharge,P2M,Success,Chennai,iOS,36-45
TXN0000215,2025-07-07,22:25:38,813.62,USR02847,user1779@google,merchant1389@paytm,Google Pay,IDFC First Bank,HDFC Bank,Grocery,P2M,Success,Indore,Android,36-45
TXN0000216,2025-07-07,22:35:40,1246.69,USR00369,user3198@bhim,merchant1181@okaxis,BHIM,Bank of Baroda,Canara Bank,Food & Dining,P2M,Success,Indore,Android,26-35
TXN0000217,2025-07-07,23:19:04,2512.29,USR01640,user1438@paytm,merchant1318@okicici,Paytm,Union Bank of India,SBI,Utilities & Bill Payments,P2M,Success,Ahmedabad,Android,26-35
TXN0000218,2025-07-07,23:23:07,991.63,USR03517,user1195@phonep,merchant378@okicici,PhonePe,Canara Bank,Axis Bank,Recharge,P2M,Success,Chennai,Android,36-45
TXN0000219,2025-07-08,07:41:31,5412.51,USR01692,user2643@google,user2850@google,Google Pay,Union Bank of India,SBI,P2P Transfer,P2P,Success,Nashik,Android,18-25
TXN0000220,2025-07-08,08:11:41,1016.12,USR02986,user710@paytm,merchant233@okaxis,Paytm,Bank of Baroda,Union Bank of India,Food & Dining,P2M,Success,Jaipur,Android,26-35
TXN0000221,2025-07-08,09:17:12,1666.47,USR01159,user2641@google,merchant1225@oksbi,Google Pay,ICICI Bank,Canara Bank,Grocery,P2M,Success,Pune,iOS,18-25
TXN0000222,2025-07-08,09:19:56,3489.72,USR02651,user875@google,user1162@google,Google Pay,IDFC First Bank,HDFC Bank,P2P Transfer,P2P,Success,Coimbatore,Android,56+
TXN0000223,2025-07-08,10:31:23,1569.47,USR01725,user3116@phonep,merchant1006@okaxis,PhonePe,ICICI Bank,Axis Bank,Grocery,P2M,Success,Kolkata,Android,18-25
TXN0000224,2025-07-08,10:38:54,31627.99,USR02390,user701@bhim,merchant1018@paytm,BHIM,Punjab National Bank,Bank of Baroda,Education,P2M,Success,Varanasi,Android,26-35
TXN0000225,2025-07-08,10:57:45,15000.0,USR03528,user3179@google,merchant1168@paytm,Google Pay,HDFC Bank,SBI,Shopping,P2M,Success,Ahmedabad,Android,26-35
TXN0000226,2025-07-08,11:22:37,2000.0,USR01788,user2857@paytm,merchant358@oksbi,Paytm,Bank of Baroda,IDFC First Bank,Food & Dining,P2M,Success,Nashik,iOS,46-55
TXN0000227,2025-07-08,12:26:46,3919.81,USR01422,user2402@phonep,merchant750@okaxis,PhonePe,IDFC First Bank,ICICI Bank,Shopping,P2M,Success,Visakhapatnam,Android,56+
TXN0000228,2025-07-08,12:29:09,1077.79,USR02110,user1159@paytm,merchant428@okicici,Paytm,Union Bank of India,HDFC Bank,Entertainment,P2M,Success,Jaipur,Android,36-45
TXN0000229,2025-07-08,13:06:02,1457.68,USR03917,user3998@google,merchant1157@okicici,Google Pay,HDFC Bank,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Kochi,Android,46-55
TXN0000230,2025-07-08,17:59:24,126.99,USR02503,user3475@google,merchant1368@ybl,Google Pay,Bank of Baroda,IDFC First Bank,Food & Dining,P2M,Success,Madurai,Android,26-35
TXN0000231,2025-07-08,19:14:15,626.09,USR03739,user494@phonep,merchant1272@paytm,PhonePe,Axis Bank,Kotak Mahindra Bank,Recharge,P2M,Success,Coimbatore,Android,36-45
TXN0000232,2025-07-08,19:46:24,7186.5,USR01810,user1369@bhim,user1620@bhim,BHIM,Bank of Baroda,Axis Bank,P2P Transfer,P2P,Success,Hyderabad,Android,46-55
TXN0000233,2025-07-08,20:03:49,3348.1,USR02799,user2513@phonep,merchant1005@okicici,PhonePe,Bank of Baroda,Kotak Mahindra Bank,Shopping,P2M,Success,Nashik,Android,26-35
TXN0000234,2025-07-08,20:13:27,2556.76,USR00627,user1483@amazon,user2490@amazon,Amazon Pay,Kotak Mahindra Bank,Punjab National Bank,P2P Transfer,P2P,Success,Indore,Android,18-25
TXN0000235,2025-07-08,20:19:37,5849.02,USR00421,user2356@phonep,merchant137@okicici,PhonePe,Kotak Mahindra Bank,IDFC First Bank,Shopping,P2M,Success,Jaipur,Android,18-25
TXN0000236,2025-07-08,20:30:45,14312.25,USR02279,user3150@paytm,user3656@paytm,Paytm,Union Bank of India,HDFC Bank,P2P Transfer,P2P,Success,Jaipur,Android,18-25
TXN0000237,2025-07-08,20:46:11,1206.81,USR03667,user1255@amazon,merchant481@okicici,Amazon Pay,Punjab National Bank,Union Bank of India,Utilities & Bill Payments,P2M,Success,Kolkata,Android,46-55
TXN0000238,2025-07-08,20:58:32,597.29,USR03683,user566@whatsa,merchant1225@oksbi,WhatsApp Pay,SBI,Union Bank of India,Food & Dining,P2M,Success,Jaipur,Android,26-35
TXN0000239,2025-07-08,21:11:10,1063.08,USR01351,user1974@phonep,merchant278@paytm,PhonePe,Axis Bank,Canara Bank,Grocery,P2M,Success,Hyderabad,Android,36-45
TXN0000240,2025-07-08,21:14:03,19396.04,USR03493,user3906@phonep,user1817@phonep,PhonePe,IDFC First Bank,HDFC Bank,P2P Transfer,P2P,Success,Kolkata,iOS,26-35
TXN0000241,2025-07-08,21:17:12,1131.58,USR03159,user769@phonep,merchant1127@okaxis,PhonePe,ICICI Bank,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Success,Chennai,iOS,56+
TXN0000242,2025-07-08,21:35:20,3204.76,USR01236,user3982@phonep,user2730@phonep,PhonePe,HDFC Bank,Axis Bank,P2P Transfer,P2P,Success,Guwahati,iOS,36-45
TXN0000243,2025-07-08,22:02:10,19385.18,USR00538,user1802@google,user3280@google,Google Pay,HDFC Bank,Axis Bank,P2P Transfer,P2P,Success,Delhi,Android,56+
TXN0000244,2025-07-08,22:33:09,9520.26,USR00402,user2781@paytm,merchant1371@ybl,Paytm,Axis Bank,Canara Bank,Shopping,P2M,Success,Indore,iOS,18-25
TXN0000245,2025-07-08,22:47:56,996.2,USR01971,user1618@paytm,merchant1017@paytm,Paytm,Canara Bank,Punjab National Bank,Utilities & Bill Payments,P2M,Success,Nagpur,Android,46-55
TXN0000246,2025-07-09,07:31:32,778.64,USR00573,user1715@google,merchant147@okaxis,Google Pay,Axis Bank,Union Bank of India,Food & Dining,P2M,Success,Hyderabad,Android,26-35
TXN0000247,2025-07-09,08:28:10,3546.38,USR00577,user3776@google,merchant904@ybl,Google Pay,IDFC First Bank,HDFC Bank,Fuel,P2M,Success,Chennai,Android,18-25
TXN0000248,2025-07-09,09:20:37,1220.42,USR03832,user1070@amazon,merchant105@oksbi,Amazon Pay,Punjab National Bank,Axis Bank,Food & Dining,P2M,Success,Chennai,Android,36-45
TXN0000249,2025-07-09,09:53:59,921.56,USR03874,user2148@google,merchant370@okaxis,Google Pay,Axis Bank,Union Bank of India,Food & Dining,P2M,Success,Indore,Android,56+
TXN0000250,2025-07-09,10:25:28,885.45,USR03541,user3152@amazon,merchant448@okicici,Amazon Pay,SBI,ICICI Bank,Grocery,P2M,Success,Delhi,iOS,36-45
TXN0000251,2025-07-09,10:34:36,6602.48,USR02603,user2096@phonep,merchant531@okicici,PhonePe,SBI,Bank of Baroda,Travel & Transport,P2M,Success,Coimbatore,Android,18-25
TXN0000252,2025-07-09,10:42:28,1707.5,USR03768,user2548@google,merchant1486@oksbi,Google Pay,Axis Bank,HDFC Bank,Travel & Transport,P2M,Success,Bengaluru,Android,36-45
TXN0000253,2025-07-09,11:32:08,9030.39,USR02641,user1974@phonep,merchant228@oksbi,PhonePe,Canara Bank,Axis Bank,Shopping,P2M,Failed,Jaipur,Android,36-45
TXN0000254,2025-07-09,12:48:28,320.94,USR02287,user2350@phonep,merchant1416@oksbi,PhonePe,IDFC First Bank,Punjab National Bank,Grocery,P2M,Success,Nagpur,Android,26-35
TXN0000255,2025-07-09,13:15:52,20000.0,USR01312,user3419@google,user2641@google,Google Pay,HDFC Bank,ICICI Bank,P2P Transfer,P2P,Success,Visakhapatnam,Android,26-35
TXN0000256,2025-07-09,13:25:55,4339.52,USR03619,user673@google,user2345@google,Google Pay,ICICI Bank,ICICI Bank,P2P Transfer,P2P,Success,Patna,Android,46-55
TXN0000257,2025-07-09,13:36:08,3551.28,USR02525,user3855@phonep,merchant283@oksbi,PhonePe,Axis Bank,Bank of Baroda,Travel & Transport,P2M,Success,Bengaluru,Android,36-45
TXN0000258,2025-07-09,13:51:29,606.91,USR00691,user3682@phonep,merchant1134@okaxis,PhonePe,Punjab National Bank,SBI,Grocery,P2M,Success,Chandigarh,Android,26-35
TXN0000259,2025-07-09,13:52:11,2758.46,USR01848,user3406@paytm,merchant455@okaxis,Paytm,Canara Bank,HDFC Bank,Shopping,P2M,Success,Hyderabad,Android,46-55
TXN0000260,2025-07-09,13:58:03,11421.52,USR01932,user3172@paytm,user1777@paytm,Paytm,Canara Bank,Bank of Baroda,P2P Transfer,P2P,Success,Ranchi,Android,46-55
TXN0000261,2025-07-09,16:55:37,500.89,USR00550,user2772@google,merchant1427@okaxis,Google Pay,Punjab National Bank,IDFC First Bank,Grocery,P2M,Success,Lucknow,Android,26-35
TXN0000262,2025-07-09,19:09:29,571.63,USR01146,user1509@phonep,merchant1148@oksbi,PhonePe,HDFC Bank,Punjab National Bank,Fuel,P2M,Success,Indore,Android,46-55
TXN0000263,2025-07-09,19:19:45,1002.12,USR03979,user1353@phonep,merchant700@paytm,PhonePe,SBI,IDFC First Bank,Entertainment,P2M,Success,Hyderabad,Android,36-45
TXN0000264,2025-07-09,19:24:58,4275.21,USR02000,user2814@paytm,user3416@paytm,Paytm,Kotak Mahindra Bank,Kotak Mahindra Bank,P2P Transfer,P2P,Failed,Delhi,Android,26-35
TXN0000265,2025-07-09,19:46:14,4224.38,USR02306,user664@google,user1034@google,Google Pay,Kotak Mahindra Bank,IDFC First Bank,P2P Transfer,P2P,Success,Delhi,Android,56+
TXN0000266,2025-07-09,20:04:46,8487.97,USR01304,user3276@google,user2791@google,Google Pay,ICICI Bank,Bank of Baroda,P2P Transfer,P2P,Success,Mumbai,iOS,26-35
TXN0000267,2025-07-09,20:16:18,1683.54,USR00277,user3499@google,merchant1063@okicici,Google Pay,HDFC Bank,Bank of Baroda,Food & Dining,P2M,Success,Ranchi,Android,46-55
TXN0000268,2025-07-09,20:28:42,1069.8,USR00903,user2495@paytm,merchant486@paytm,Paytm,SBI,ICICI Bank,Food & Dining,P2M,Success,Chennai,Android,18-25
TXN0000269,2025-07-09,21:01:36,46119.22,USR03373,user2259@phonep,merchant106@paytm,PhonePe,ICICI Bank,Canara Bank,Investment,P2M,Success,Bengaluru,iOS,56+
TXN0000270,2025-07-09,21:12:04,633.45,USR02057,user1227@phonep,merchant310@paytm,PhonePe,Punjab National Bank,Kotak Mahindra Bank,Utilities & Bill Payments,P2M,Success,Bengaluru,Android,18-25
TXN0000271,2025-07-09,21:54:12,468.57,USR00577,user972@bhim,merchant1179@paytm,BHIM,IDFC First Bank,Bank of Baroda,Grocery,P2M,Success,Indore,Android,18-25
TXN0000272,2025-07-09,22:04:10,1017.98,USR02669,user2363@google,merchant386@ybl,Google Pay,Bank of Baroda,Canara Bank,Food & Dining,P2M,Success,Delhi,Android,36-45
TXN0000273,2025-07-09,22:21:40,3528.95,USR03657,user830@google,merchant1156@paytm,Google Pay,IDFC First Bank,ICICI Bank,Shopping,P2M,Success,Pune,Android,18-25
TXN0000274,2025-07-09,22:57:48,1735.07,USR03192,user893@google,merchant1113@okaxis,Google Pay,IDFC First Bank,ICICI Bank,Travel & Transport,P2M,Success,Bengaluru,Android,36-45
TXN0000275,2025-07-10,03:55:49,696.97,USR02411,user3482@google,merchant1418@okaxis,Google Pay,Canara Bank,IDFC First Bank,Food & Dining,P2M,Success,Ahmedabad,Android,26-35
